Geography,Age_Group,Disease,2018,2019,2020,2021,2022,2023
Scottish Borders,Ages0to4,Coronary Heart Disease (CHD),0,0,0,0,0,0
Scottish Borders,Ages0to4,Dementia,0,0,0,0,0,0
Scottish Borders,Ages0to4,Depression,0,0,0,0,0,0
Scottish Borders,Ages0to4,Diabetes,0,0,0,0,5,0
Scottish Borders,Ages0to4,Eating Disorder,0,0,0,0,0,0
Scottish Borders,Ages0to4,Epilepsy,5,5,5,0,0,0
Scottish Borders,Ages0to4,Heart Failure,0,0,0,0,0,0
Scottish Borders,Ages0to4,Hypertension,0,0,0,0,0,0
Scottish Borders,Ages0to4,Mental Health,0,0,0,0,0,0
Scottish Borders,Ages0to4,Osteoporosis,0,0,0,0,0,0
Scottish Borders,Ages0to4,Palliative Care,0,0,0,0,0,0
Scottish Borders,Ages0to4,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Scottish Borders,Ages0to4,Rheumatoid Arthritis,0,0,0,0,0,0
Scottish Borders,Ages0to4,Stroke and TIA,0,0,0,0,0,0
Scottish Borders,Ages15to24,Asthma,623,585,655,627,564,576
Scottish Borders,Ages15to24,Atrial Fibrillation,0,0,0,0,0,0
Scottish Borders,Ages15to24,Cancer,0,0,0,0,0,0
Scottish Borders,Ages15to24,Chronic Kidney Disease (CKD),0,0,0,0,0,0
Scottish Borders,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
Scottish Borders,Ages15to24,Coronary Heart Disease (CHD),0,0,0,0,0,0
Scottish Borders,Ages15to24,Dementia,0,0,0,0,0,0
Scottish Borders,Ages15to24,Depression,624,657,651,585,543,520
Scottish Borders,Ages15to24,Diabetes,60,60,55,55,70,75
Scottish Borders,Ages15to24,Eating Disorder,50,65,65,75,80,85
Scottish Borders,Ages15to24,Epilepsy,100,100,125,135,120,105
Scottish Borders,Ages15to24,Heart Failure,0,0,0,0,0,0
Scottish Borders,Ages15to24,Hypertension,0,0,5,10,10,10
Scottish Borders,Ages15to24,Mental Health,0,0,5,5,10,10
Scottish Borders,Ages15to24,Osteoporosis,0,0,0,0,0,0
Scottish Borders,Ages15to24,Palliative Care,0,0,0,0,0,0
Scottish Borders,Ages15to24,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Scottish Borders,Ages15to24,Rheumatoid Arthritis,0,0,0,0,0,0
Scottish Borders,Ages15to24,Stroke and TIA,0,0,0,0,0,0
Scottish Borders,Ages25to44,Asthma,1658,1668,1754,1787,1723,1733
Scottish Borders,Ages25to44,Atrial Fibrillation,5,5,5,15,0,5
Scottish Borders,Ages25to44,Cancer,115,130,140,160,150,150
Scottish Borders,Ages25to44,Chronic Kidney Disease (CKD),10,10,10,20,25,10
Scottish Borders,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),35,20,25,25,30,20
Scottish Borders,Ages25to44,Coronary Heart Disease (CHD),5,25,20,10,15,20
Scottish Borders,Ages25to44,Dementia,0,0,0,0,0,0
Scottish Borders,Ages25to44,Depression,3529,3771,3952,4063,4202,4256
Scottish Borders,Ages25to44,Diabetes,295,311,325,330,360,365
Scottish Borders,Ages25to44,Eating Disorder,200,224,215,243,220,225
Scottish Borders,Ages25to44,Epilepsy,360,365,385,380,405,385
Scottish Borders,Ages25to44,Heart Failure,0,0,5,10,5,5
Scottish Borders,Ages25to44,Hypertension,401,398,402,398,398,436
Scottish Borders,Ages25to44,Mental Health,240,240,255,235,240,235
Scottish Borders,Ages25to44,Osteoporosis,0,0,0,0,0,0
Scottish Borders,Ages25to44,Palliative Care,0,0,0,0,0,0
Scottish Borders,Ages25to44,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Scottish Borders,Ages25to44,Rheumatoid Arthritis,5,10,20,25,20,20
Scottish Borders,Ages25to44,Stroke and TIA,20,25,30,25,25,20
Scottish Borders,Ages45to64,Asthma,2752,2844,2918,2959,2893,2956
Scottish Borders,Ages45to64,Atrial Fibrillation,310,290,320,347,370,406
Scottish Borders,Ages45to64,Cancer,1259,1263,1263,1218,1234,1203
Scottish Borders,Ages45to64,Chronic Kidney Disease (CKD),405,359,340,347,346,343
Scottish Borders,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),779,871,882,866,824,816
Scottish Borders,Ages45to64,Coronary Heart Disease (CHD),1056,1091,1074,1077,1047,1054
Scottish Borders,Ages45to64,Dementia,20,10,5,10,10,0
Scottish Borders,Ages45to64,Depression,4506,4675,4897,5061,5112,5190
Scottish Borders,Ages45to64,Diabetes,1918,1946,2016,1997,2038,2044
Scottish Borders,Ages45to64,Eating Disorder,185,200,216,228,232,246
Scottish Borders,Ages45to64,Epilepsy,505,505,525,515,490,485
Scottish Borders,Ages45to64,Heart Failure,145,155,160,160,160,170
Scottish Borders,Ages45to64,Hypertension,4605,4621,4690,4535,4561,4626
Scottish Borders,Ages45to64,Mental Health,360,350,360,385,405,420
Scottish Borders,Ages45to64,Osteoporosis,10,10,10,5,10,5
Scottish Borders,Ages45to64,Palliative Care,30,5,5,15,10,0
Scottish Borders,Ages45to64,Peripheral Arterial Disease (PAD),155,155,175,140,135,140
Scottish Borders,Ages45to64,Rheumatoid Arthritis,235,275,261,285,267,255
Scottish Borders,Ages45to64,Stroke and TIA,569,554,598,574,616,608
Scottish Borders,Ages5to14,Asthma,544,531,532,426,366,409
Scottish Borders,Ages5to14,Atrial Fibrillation,0,0,0,0,0,0
Scottish Borders,Ages5to14,Cancer,0,0,0,0,0,0
Scottish Borders,Ages5to14,Chronic Kidney Disease (CKD),0,0,0,0,0,0
Scottish Borders,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
Scottish Borders,Ages5to14,Coronary Heart Disease (CHD),0,0,0,0,0,0
Scottish Borders,Ages5to14,Dementia,0,0,0,0,0,0
Scottish Borders,Ages5to14,Depression,0,0,0,0,5,0
Scottish Borders,Ages5to14,Diabetes,15,15,25,25,20,15
Scottish Borders,Ages5to14,Eating Disorder,0,0,0,0,10,0
Scottish Borders,Ages5to14,Epilepsy,35,50,30,40,30,35
Scottish Borders,Ages5to14,Heart Failure,0,0,0,0,0,0
Scottish Borders,Ages5to14,Hypertension,0,0,0,0,0,0
Scottish Borders,Ages5to14,Mental Health,0,0,0,0,0,0
Scottish Borders,Ages5to14,Osteoporosis,0,0,0,0,0,0
Scottish Borders,Ages5to14,Palliative Care,0,0,0,0,0,0
Scottish Borders,Ages5to14,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Scottish Borders,Ages5to14,Rheumatoid Arthritis,0,0,0,0,0,0
Scottish Borders,Ages5to14,Stroke and TIA,0,0,0,0,0,0
Scottish Borders,Ages65to74,Asthma,1118,1148,1207,1233,1247,1242
Scottish Borders,Ages65to74,Atrial Fibrillation,656,689,693,681,667,670
Scottish Borders,Ages65to74,Cancer,1422,1419,1464,1492,1484,1437
Scottish Borders,Ages65to74,Chronic Kidney Disease (CKD),949,927,925,852,813,724
Scottish Borders,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),957,997,1042,990,951,912
Scottish Borders,Ages65to74,Coronary Heart Disease (CHD),1562,1538,1537,1562,1535,1446
Scottish Borders,Ages65to74,Dementia,65,75,85,85,100,95
Scottish Borders,Ages65to74,Depression,1212,1337,1419,1527,1627,1663
Scottish Borders,Ages65to74,Diabetes,1768,1787,1790,1783,1796,1811
Scottish Borders,Ages65to74,Eating Disorder,10,5,15,25,25,35
Scottish Borders,Ages65to74,Epilepsy,205,200,210,226,241,225
Scottish Borders,Ages65to74,Heart Failure,265,240,250,240,260,265
Scottish Borders,Ages65to74,Hypertension,4967,5007,4987,4984,4905,4830
Scottish Borders,Ages65to74,Mental Health,155,165,160,170,170,185
Scottish Borders,Ages65to74,Osteoporosis,55,50,55,50,50,35
Scottish Borders,Ages65to74,Palliative Care,15,25,45,35,10,15
Scottish Borders,Ages65to74,Peripheral Arterial Disease (PAD),301,289,291,265,302,277
Scottish Borders,Ages65to74,Rheumatoid Arthritis,220,230,245,242,220,225
Scottish Borders,Ages65to74,Stroke and TIA,821,833,859,846,839,848
Scottish Borders,Ages75to84,Asthma,581,604,639,663,689,771
Scottish Borders,Ages75to84,Atrial Fibrillation,902,952,964,1016,1015,1100
Scottish Borders,Ages75to84,Cancer,1208,1226,1287,1301,1377,1464
Scottish Borders,Ages75to84,Chronic Kidney Disease (CKD),1433,1368,1373,1329,1362,1364
Scottish Borders,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),746,782,823,826,817,854
Scottish Borders,Ages75to84,Coronary Heart Disease (CHD),1508,1536,1555,1561,1598,1611
Scottish Borders,Ages75to84,Dementia,367,367,366,331,325,347
Scottish Borders,Ages75to84,Depression,514,545,615,642,679,759
Scottish Borders,Ages75to84,Diabetes,1265,1267,1315,1359,1406,1474
Scottish Borders,Ages75to84,Eating Disorder,0,0,0,0,0,0
Scottish Borders,Ages75to84,Epilepsy,75,85,85,90,100,95
Scottish Borders,Ages75to84,Heart Failure,325,319,325,326,352,403
Scottish Borders,Ages75to84,Hypertension,3913,3976,4124,4193,4405,4603
Scottish Borders,Ages75to84,Mental Health,50,50,65,70,85,85
Scottish Borders,Ages75to84,Osteoporosis,177,187,180,170,170,180
Scottish Borders,Ages75to84,Palliative Care,30,40,50,45,50,50
Scottish Borders,Ages75to84,Peripheral Arterial Disease (PAD),344,344,362,319,312,323
Scottish Borders,Ages75to84,Rheumatoid Arthritis,125,155,155,195,215,221
Scottish Borders,Ages75to84,Stroke and TIA,941,963,966,988,1032,1067
Scottish Borders,Ages85plus,Asthma,155,178,190,175,185,180
Scottish Borders,Ages85plus,Atrial Fibrillation,567,568,582,574,639,633
Scottish Borders,Ages85plus,Cancer,476,494,494,518,517,519
Scottish Borders,Ages85plus,Chronic Kidney Disease (CKD),977,940,889,864,883,885
Scottish Borders,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),175,184,232,227,232,239
Scottish Borders,Ages85plus,Coronary Heart Disease (CHD),744,722,732,763,782,780
Scottish Borders,Ages85plus,Dementia,391,419,414,412,403,341
Scottish Borders,Ages85plus,Depression,189,219,212,220,231,245
Scottish Borders,Ages85plus,Diabetes,440,487,482,475,486,477
Scottish Borders,Ages85plus,Eating Disorder,0,0,0,0,0,0
Scottish Borders,Ages85plus,Epilepsy,35,35,40,45,50,50
Scottish Borders,Ages85plus,Heart Failure,247,252,251,245,241,261
Scottish Borders,Ages85plus,Hypertension,1604,1652,1726,1718,1787,1778
Scottish Borders,Ages85plus,Mental Health,20,20,20,20,15,25
Scottish Borders,Ages85plus,Osteoporosis,112,102,110,103,108,96
Scottish Borders,Ages85plus,Palliative Care,60,75,70,65,70,85
Scottish Borders,Ages85plus,Peripheral Arterial Disease (PAD),150,154,153,167,170,176
Scottish Borders,Ages85plus,Rheumatoid Arthritis,40,50,50,55,45,65
Scottish Borders,Ages85plus,Stroke and TIA,532,553,607,605,641,616
Shetland Islands,Ages0to4,Asthma,10,15,10,5,5,15
Shetland Islands,Ages0to4,Atrial Fibrillation,0,0,0,0,0,0
Shetland Islands,Ages0to4,Cancer,0,0,0,0,0,0
Shetland Islands,Ages0to4,Chronic Kidney Disease (CKD),0,0,0,0,0,0
Shetland Islands,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
Shetland Islands,Ages0to4,Coronary Heart Disease (CHD),0,0,0,0,0,0
Shetland Islands,Ages0to4,Dementia,0,0,0,0,0,0
Shetland Islands,Ages0to4,Depression,0,0,0,0,0,0
Shetland Islands,Ages0to4,Diabetes,0,0,0,0,0,0
Shetland Islands,Ages0to4,Eating Disorder,0,0,0,0,0,0
Shetland Islands,Ages0to4,Epilepsy,0,0,0,0,0,0
Shetland Islands,Ages0to4,Heart Failure,0,0,0,0,0,0
Shetland Islands,Ages0to4,Hypertension,0,0,0,0,0,0
Shetland Islands,Ages0to4,Mental Health,0,0,0,0,0,0
Shetland Islands,Ages0to4,Osteoporosis,0,0,0,0,0,0
Shetland Islands,Ages0to4,Palliative Care,0,0,0,0,0,0
Shetland Islands,Ages0to4,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Shetland Islands,Ages0to4,Rheumatoid Arthritis,0,0,0,0,0,0
Shetland Islands,Ages0to4,Stroke and TIA,0,0,0,0,0,0
Shetland Islands,Ages15to24,Asthma,157,143,159,150,176,198
Shetland Islands,Ages15to24,Atrial Fibrillation,0,0,0,0,0,0
Shetland Islands,Ages15to24,Cancer,0,0,0,0,0,0
Shetland Islands,Ages15to24,Chronic Kidney Disease (CKD),0,0,0,0,0,0
Shetland Islands,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
Shetland Islands,Ages15to24,Coronary Heart Disease (CHD),0,0,0,0,0,0
Shetland Islands,Ages15to24,Dementia,0,0,0,0,0,0
Shetland Islands,Ages15to24,Depression,148,152,152,155,183,168
Shetland Islands,Ages15to24,Diabetes,10,10,10,10,10,10
Shetland Islands,Ages15to24,Eating Disorder,0,5,0,0,15,15
Shetland Islands,Ages15to24,Epilepsy,10,5,5,10,5,10
Shetland Islands,Ages15to24,Heart Failure,0,0,0,0,0,0
Shetland Islands,Ages15to24,Hypertension,0,0,0,0,0,0
Shetland Islands,Ages15to24,Mental Health,10,5,5,5,5,5
Shetland Islands,Ages15to24,Osteoporosis,0,0,0,0,0,0
Shetland Islands,Ages15to24,Palliative Care,0,0,0,0,0,0
Shetland Islands,Ages15to24,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Shetland Islands,Ages15to24,Rheumatoid Arthritis,0,0,0,0,0,0
Shetland Islands,Ages15to24,Stroke and TIA,0,0,0,0,0,0
Shetland Islands,Ages25to44,Asthma,323,311,353,353,449,479
Shetland Islands,Ages25to44,Atrial Fibrillation,0,0,0,5,0,0
Shetland Islands,Ages25to44,Cancer,15,20,30,35,30,25
Shetland Islands,Ages25to44,Chronic Kidney Disease (CKD),0,0,0,0,0,5
Shetland Islands,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,5
Shetland Islands,Ages25to44,Coronary Heart Disease (CHD),0,0,0,0,0,0
Shetland Islands,Ages25to44,Dementia,0,0,0,0,0,0
Shetland Islands,Ages25to44,Depression,625,660,710,750,946,949
Shetland Islands,Ages25to44,Diabetes,60,60,65,70,75,90
Shetland Islands,Ages25to44,Eating Disorder,20,25,20,30,50,50
Shetland Islands,Ages25to44,Epilepsy,40,30,40,40,55,70
Shetland Islands,Ages25to44,Heart Failure,0,0,0,0,0,0
Shetland Islands,Ages25to44,Hypertension,99,103,103,85,110,120
Shetland Islands,Ages25to44,Mental Health,35,45,40,45,60,45
Shetland Islands,Ages25to44,Osteoporosis,0,0,0,0,0,0
Shetland Islands,Ages25to44,Palliative Care,0,0,0,0,0,0
Shetland Islands,Ages25to44,Peripheral Arterial Disease (PAD),0,0,0,0,0,5
Shetland Islands,Ages25to44,Rheumatoid Arthritis,5,10,5,5,5,5
Shetland Islands,Ages25to44,Stroke and TIA,5,0,0,0,0,5
Shetland Islands,Ages45to64,Asthma,398,400,408,431,556,576
Shetland Islands,Ages45to64,Atrial Fibrillation,45,50,65,70,75,85
Shetland Islands,Ages45to64,Cancer,198,204,186,187,204,212
Shetland Islands,Ages45to64,Chronic Kidney Disease (CKD),60,60,66,73,106,114
Shetland Islands,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),60,75,90,85,115,108
Shetland Islands,Ages45to64,Coronary Heart Disease (CHD),115,135,122,142,175,168
Shetland Islands,Ages45to64,Dementia,0,0,0,5,5,5
Shetland Islands,Ages45to64,Depression,640,696,728,756,949,995
Shetland Islands,Ages45to64,Diabetes,335,307,317,319,393,390
Shetland Islands,Ages45to64,Eating Disorder,20,35,25,25,30,30
Shetland Islands,Ages45to64,Epilepsy,70,85,85,90,105,90
Shetland Islands,Ages45to64,Heart Failure,10,10,25,20,25,35
Shetland Islands,Ages45to64,Hypertension,937,961,954,940,1175,1191
Shetland Islands,Ages45to64,Mental Health,50,60,55,65,90,75
Shetland Islands,Ages45to64,Osteoporosis,0,0,0,0,0,0
Shetland Islands,Ages45to64,Palliative Care,5,5,0,15,10,10
Shetland Islands,Ages45to64,Peripheral Arterial Disease (PAD),35,30,30,20,20,35
Shetland Islands,Ages45to64,Rheumatoid Arthritis,35,35,25,40,55,35
Shetland Islands,Ages45to64,Stroke and TIA,50,55,55,60,95,85
Shetland Islands,Ages5to14,Asthma,179,156,156,143,179,187
Shetland Islands,Ages5to14,Atrial Fibrillation,0,0,0,0,0,0
Shetland Islands,Ages5to14,Cancer,0,0,0,0,0,0
Shetland Islands,Ages5to14,Chronic Kidney Disease (CKD),0,0,0,0,0,0
Shetland Islands,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
Shetland Islands,Ages5to14,Coronary Heart Disease (CHD),0,0,0,0,0,0
Shetland Islands,Ages5to14,Dementia,0,0,0,0,0,0
Shetland Islands,Ages5to14,Depression,0,0,0,0,0,0
Shetland Islands,Ages5to14,Diabetes,5,5,5,5,5,5
Shetland Islands,Ages5to14,Eating Disorder,0,0,0,0,0,0
Shetland Islands,Ages5to14,Epilepsy,0,0,0,5,15,5
Shetland Islands,Ages5to14,Heart Failure,0,0,0,0,0,0
Shetland Islands,Ages5to14,Hypertension,0,0,0,0,0,0
Shetland Islands,Ages5to14,Mental Health,0,0,0,0,0,0
Shetland Islands,Ages5to14,Osteoporosis,0,0,0,0,0,0
Shetland Islands,Ages5to14,Palliative Care,0,0,0,0,0,0
Shetland Islands,Ages5to14,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
Shetland Islands,Ages5to14,Rheumatoid Arthritis,0,0,0,0,0,0
Shetland Islands,Ages5to14,Stroke and TIA,0,0,0,0,0,0
Shetland Islands,Ages65to74,Asthma,160,175,180,182,214,203
Shetland Islands,Ages65to74,Atrial Fibrillation,106,100,105,110,135,135
Shetland Islands,Ages65to74,Cancer,212,211,223,202,247,249
Shetland Islands,Ages65to74,Chronic Kidney Disease (CKD),161,143,168,163,203,191
Shetland Islands,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),85,87,94,89,111,113
Shetland Islands,Ages65to74,Coronary Heart Disease (CHD),178,168,185,179,220,214
Shetland Islands,Ages65to74,Dementia,15,15,20,10,15,15
Shetland Islands,Ages65to74,Depression,145,150,183,203,270,286
Shetland Islands,Ages65to74,Diabetes,249,265,262,260,294,291
Shetland Islands,Ages65to74,Eating Disorder,0,0,0,0,0,0
Shetland Islands,Ages65to74,Epilepsy,20,25,30,25,30,25
Shetland Islands,Ages65to74,Heart Failure,55,55,35,45,65,75
Shetland Islands,Ages65to74,Hypertension,892,922,925,909,1118,1097
Shetland Islands,Ages65to74,Mental Health,20,20,20,20,20,20
Shetland Islands,Ages65to74,Osteoporosis,0,0,0,0,0,0
Shetland Islands,Ages65to74,Palliative Care,5,15,0,20,15,20
Shetland Islands,Ages65to74,Peripheral Arterial Disease (PAD),45,67,60,40,50,45
Shetland Islands,Ages65to74,Rheumatoid Arthritis,30,40,40,25,25,30
Shetland Islands,Ages65to74,Stroke and TIA,80,85,95,89,123,118
Shetland Islands,Ages75to84,Asthma,80,90,90,105,147,160
Shetland Islands,Ages75to84,Atrial Fibrillation,132,163,177,180,210,226
Shetland Islands,Ages75to84,Cancer,185,196,211,230,286,289
Shetland Islands,Ages75to84,Chronic Kidney Disease (CKD),244,266,295,296,344,349
Shetland Islands,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),65,86,82,91,110,100
Shetland Islands,Ages75to84,Coronary Heart Disease (CHD),193,202,217,219,252,261
Shetland Islands,Ages75to84,Dementia,65,80,80,82,75,70
Shetland Islands,Ages75to84,Depression,60,85,90,112,135,150
Shetland Islands,Ages75to84,Diabetes,175,182,180,200,244,248
Shetland Islands,Ages75to84,Eating Disorder,0,0,0,0,0,0
Shetland Islands,Ages75to84,Epilepsy,15,20,25,25,20,20
Shetland Islands,Ages75to84,Heart Failure,75,75,79,90,105,115
Shetland Islands,Ages75to84,Hypertension,714,744,750,782,914,971
Shetland Islands,Ages75to84,Mental Health,10,10,10,10,5,10
Shetland Islands,Ages75to84,Osteoporosis,0,0,0,0,5,5
Shetland Islands,Ages75to84,Palliative Care,10,15,30,45,40,35
Shetland Islands,Ages75to84,Peripheral Arterial Disease (PAD),35,35,40,45,60,55
Shetland Islands,Ages75to84,Rheumatoid Arthritis,40,35,30,25,35,35
Shetland Islands,Ages75to84,Stroke and TIA,125,131,134,117,156,155
Shetland Islands,Ages85plus,Asthma,20,25,25,20,20,25
Shetland Islands,Ages85plus,Atrial Fibrillation,88,99,100,111,135,131
Shetland Islands,Ages85plus,Cancer,50,62,68,65,79,85
Shetland Islands,Ages85plus,Chronic Kidney Disease (CKD),134,143,166,169,195,186
Shetland Islands,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),10,15,15,15,25,30
Shetland Islands,Ages85plus,Coronary Heart Disease (CHD),81,92,92,103,127,117
Shetland Islands,Ages85plus,Dementia,50,66,75,63,81,74
Shetland Islands,Ages85plus,Depression,20,20,20,25,35,40
Shetland Islands,Ages85plus,Diabetes,57,49,58,54,64,75
Shetland Islands,Ages85plus,Eating Disorder,0,0,0,0,0,0
Shetland Islands,Ages85plus,Epilepsy,0,0,5,5,10,10
Shetland Islands,Ages85plus,Heart Failure,68,79,72,78,74,74
Shetland Islands,Ages85plus,Hypertension,255,266,293,290,355,351
Shetland Islands,Ages85plus,Mental Health,5,0,5,5,0,5
Shetland Islands,Ages85plus,Osteoporosis,5,0,0,0,0,0
Shetland Islands,Ages85plus,Palliative Care,15,15,25,25,25,25
Shetland Islands,Ages85plus,Peripheral Arterial Disease (PAD),10,15,15,15,20,20
Shetland Islands,Ages85plus,Rheumatoid Arthritis,10,10,15,20,25,30
Shetland Islands,Ages85plus,Stroke and TIA,53,57,65,85,98,91
South Lanarkshire,Ages0to4,Asthma,80,120,105,65,80,90
South Lanarkshire,Ages0to4,Atrial Fibrillation,0,0,0,0,0,0
South Lanarkshire,Ages0to4,Cancer,0,0,0,0,0,0
South Lanarkshire,Ages0to4,Chronic Kidney Disease (CKD),0,0,0,0,0,0
South Lanarkshire,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,5,5
South Lanarkshire,Ages0to4,Coronary Heart Disease (CHD),0,0,0,0,0,0
South Lanarkshire,Ages0to4,Dementia,0,0,0,0,0,0
South Lanarkshire,Ages0to4,Depression,0,0,0,0,0,0
South Lanarkshire,Ages0to4,Diabetes,0,0,0,0,0,0
South Lanarkshire,Ages0to4,Eating Disorder,0,0,0,0,0,0
South Lanarkshire,Ages0to4,Epilepsy,5,0,0,15,10,20
South Lanarkshire,Ages0to4,Heart Failure,0,0,0,0,0,0
South Lanarkshire,Ages0to4,Hypertension,0,0,0,0,0,0
South Lanarkshire,Ages0to4,Mental Health,0,0,0,0,0,0
South Lanarkshire,Ages0to4,Osteoporosis,0,0,0,0,0,0
South Lanarkshire,Ages0to4,Palliative Care,0,0,0,0,0,0
South Lanarkshire,Ages0to4,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
South Lanarkshire,Ages0to4,Rheumatoid Arthritis,0,0,0,0,0,0
South Lanarkshire,Ages0to4,Stroke and TIA,0,0,0,0,0,0
South Lanarkshire,Ages15to24,Asthma,1290,1261,1330,1229,1146,1158
South Lanarkshire,Ages15to24,Atrial Fibrillation,0,0,0,0,0,0
South Lanarkshire,Ages15to24,Cancer,5,5,20,20,15,20
South Lanarkshire,Ages15to24,Chronic Kidney Disease (CKD),0,0,0,0,0,0
South Lanarkshire,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),0,0,0,0,0,0
South Lanarkshire,Ages15to24,Coronary Heart Disease (CHD),0,0,0,0,0,0
South Lanarkshire,Ages15to24,Dementia,0,0,0,0,0,0
South Lanarkshire,Ages15to24,Depression,561,493,413,367,328,278
South Lanarkshire,Ages15to24,Diabetes,150,175,150,165,180,170
South Lanarkshire,Ages15to24,Eating Disorder,40,65,85,80,90,85
South Lanarkshire,Ages15to24,Epilepsy,220,200,205,245,240,250
South Lanarkshire,Ages15to24,Heart Failure,0,0,0,0,0,0
South Lanarkshire,Ages15to24,Hypertension,0,0,0,0,0,5
South Lanarkshire,Ages15to24,Mental Health,45,30,25,25,40,20
South Lanarkshire,Ages15to24,Osteoporosis,0,0,0,0,0,0
South Lanarkshire,Ages15to24,Palliative Care,0,0,0,0,0,0
South Lanarkshire,Ages15to24,Peripheral Arterial Disease (PAD),0,0,0,0,0,0
South Lanarkshire,Ages15to24,Rheumatoid Arthritis,0,0,0,0,0,0
South Lanarkshire,Ages15to24,Stroke and TIA,0,0,0,0,0,0
South Lanarkshire,Ages25to44,Asthma,3468,3514,3786,3675,3626,3739
South Lanarkshire,Ages25to44,Atrial Fibrillation,0,15,20,25,15,20
South Lanarkshire,Ages25to44,Cancer,375,365,375,375,400,410
South Lanarkshire,Ages25to44,Chronic Kidney Disease (CKD),40,35,40,40,25,45
South Lanarkshire,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),50,55,70,70,50,55
South Lanarkshire,Ages25to44,Coronary Heart Disease (CHD),40,70,50,65,80,55
South Lanarkshire,Ages25to44,Dementia,0,0,0,0,0,0
South Lanarkshire,Ages25to44,Depression,5257,5243,5270,5162,5072,4999
South Lanarkshire,Ages25to44,Diabetes,869,896,945,984,1013,1060
South Lanarkshire,Ages25to44,Eating Disorder,264,257,271,276,307,298
South Lanarkshire,Ages25to44,Epilepsy,750,740,775,761,768,868
South Lanarkshire,Ages25to44,Heart Failure,5,0,0,15,10,10
South Lanarkshire,Ages25to44,Hypertension,987,927,933,893,958,1011
South Lanarkshire,Ages25to44,Mental Health,455,435,445,460,445,460
South Lanarkshire,Ages25to44,Osteoporosis,0,0,0,0,0,0
South Lanarkshire,Ages25to44,Palliative Care,5,0,0,0,0,0
South Lanarkshire,Ages25to44,Peripheral Arterial Disease (PAD),0,0,5,5,0,0
South Lanarkshire,Ages25to44,Rheumatoid Arthritis,70,65,50,80,60,55
South Lanarkshire,Ages25to44,Stroke and TIA,45,50,60,55,55,55
South Lanarkshire,Ages45to64,Asthma,4686,4785,5035,5002,4905,4957
South Lanarkshire,Ages45to64,Atrial Fibrillation,650,645,630,675,670,680
South Lanarkshire,Ages45to64,Cancer,2279,2317,2301,2275,2290,2298
South Lanarkshire,Ages45to64,Chronic Kidney Disease (CKD),735,758,774,708,666,615
South Lanarkshire,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),1764,1793,1792,1666,1607,1531
South Lanarkshire,Ages45to64,Coronary Heart Disease (CHD),2148,2153,2184,2149,2119,2062
South Lanarkshire,Ages45to64,Dementia,30,25,10,20,30,10
South Lanarkshire,Ages45to64,Depression,6187,6323,6393,6405,6405,6381
South Lanarkshire,Ages45to64,Diabetes,4160,4253,4461,4590,4788,4839
South Lanarkshire,Ages45to64,Eating Disorder,175,170,185,220,215,265
South Lanarkshire,Ages45to64,Epilepsy,900,921,918,910,942,931
South Lanarkshire,Ages45to64,Heart Failure,230,260,265,275,260,265
South Lanarkshire,Ages45to64,Hypertension,10556,10480,10311,10025,10032,10193
South Lanarkshire,Ages45to64,Mental Health,710,740,745,708,729,698
South Lanarkshire,Ages45to64,Osteoporosis,30,20,20,15,15,5
South Lanarkshire,Ages45to64,Palliative Care,20,10,30,15,10,5
South Lanarkshire,Ages45to64,Peripheral Arterial Disease (PAD),415,420,410,415,370,350
South Lanarkshire,Ages45to64,Rheumatoid Arthritis,485,510,515,511,446,460
South Lanarkshire,Ages45to64,Stroke and TIA,1174,1193,1186,1176,1195,1222
South Lanarkshire,Ages5to14,Asthma,1230,1116,1111,942,882,862
