Geography,Age_Group,Disease,2018,2019,2020,2021,2022,2023
Renfrewshire,Ages65to74,Cancer,3145.3,3247.1,3440.3,3379.3,3455.6,3580.1
Renfrewshire,Ages65to74,Chronic Kidney Disease (CKD),2649.5,2695.3,2738.5,2700.4,2753.8,2802.1
Renfrewshire,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),2354.6,2423.2,2463.9,2385.1,2367.3,2463.9
Renfrewshire,Ages65to74,Coronary Heart Disease (CHD),4406.5,4406.5,4373.5,4363.3,4363.3,4343.0
Renfrewshire,Ages65to74,Dementia,292.4,292.4,292.4,254.3,279.7,203.4
Renfrewshire,Ages65to74,Depression,2944.5,3277.6,3531.8,3679.3,3862.4,4147.2
Renfrewshire,Ages65to74,Diabetes,4754.9,4859.1,5049.8,5271.1,5545.7,5639.7
Renfrewshire,Ages65to74,Eating Disorder,12.7,25.4,38.1,25.4,25.4,38.1
Renfrewshire,Ages65to74,Epilepsy,597.5,623.0,648.4,610.3,635.7,648.4
Renfrewshire,Ages65to74,Heart Failure,851.8,839.1,940.8,963.7,1009.5,1118.8
Renfrewshire,Ages65to74,Hypertension,14224.0,14302.8,14277.4,14193.4,14264.6,14241.8
Renfrewshire,Ages65to74,Mental Health,419.5,457.7,419.5,394.1,470.4,534.0
Renfrewshire,Ages65to74,Osteoporosis,114.4,89.0,76.3,89.0,63.6,63.6
Renfrewshire,Ages65to74,Palliative Care,241.6,254.3,203.4,190.7,190.7,203.4
Renfrewshire,Ages65to74,Peripheral Arterial Disease (PAD),920.5,851.8,877.2,877.2,953.5,928.1
Renfrewshire,Ages65to74,Rheumatoid Arthritis,584.8,597.5,635.7,661.1,623.0,610.3
Renfrewshire,Ages65to74,Stroke and TIA,1990.9,2006.2,1932.5,1894.3,1970.6,2069.8
Renfrewshire,Ages75to84,Asthma,2079.9,2133.2,2248.1,2301.4,2416.3,2547.6
Renfrewshire,Ages75to84,Atrial Fibrillation,4045.0,4200.9,4221.4,3995.7,4262.4,4389.6
Renfrewshire,Ages75to84,Cancer,4098.3,4442.9,4664.4,4779.3,5029.5,5255.2
Renfrewshire,Ages75to84,Chronic Kidney Disease (CKD),6194.6,6576.1,6658.2,6490.0,6760.7,7080.7
Renfrewshire,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),3179.4,3458.3,3560.9,3441.9,3503.4,3528.1
Renfrewshire,Ages75to84,Coronary Heart Disease (CHD),6965.9,6924.8,6945.4,6744.3,6818.2,6797.7
Renfrewshire,Ages75to84,Dementia,1751.7,1714.8,1677.9,1407.1,1505.6,1550.7
Renfrewshire,Ages75to84,Depression,1907.6,2125.0,2395.8,2395.8,2740.4,2961.9
Renfrewshire,Ages75to84,Diabetes,5776.2,5915.7,5850.0,5669.5,5698.2,6005.9
Renfrewshire,Ages75to84,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0
Renfrewshire,Ages75to84,Epilepsy,410.2,410.2,430.8,430.8,471.8,594.8
Renfrewshire,Ages75to84,Heart Failure,1743.5,1714.8,1776.3,1718.9,1801.0,1813.3
Renfrewshire,Ages75to84,Hypertension,17107.0,17472.1,17714.1,17619.8,18169.5,18862.8
Renfrewshire,Ages75to84,Mental Health,184.6,225.6,143.6,184.6,246.1,307.7
Renfrewshire,Ages75to84,Osteoporosis,882.0,861.5,738.4,722.0,697.4,656.4
Renfrewshire,Ages75to84,Palliative Care,566.1,656.4,697.4,656.4,553.8,717.9
Renfrewshire,Ages75to84,Peripheral Arterial Disease (PAD),1353.8,1435.8,1333.3,1148.7,1251.2,1251.2
Renfrewshire,Ages75to84,Rheumatoid Arthritis,656.4,800.0,779.5,779.5,800.0,758.9
Renfrewshire,Ages75to84,Stroke and TIA,3770.1,3893.2,3983.4,3868.6,4045.0,4151.6
Renfrewshire,Ages85plus,Asthma,1675.4,1974.6,2094.3,2034.5,2094.3,2393.5
Renfrewshire,Ages85plus,Atrial Fibrillation,5576.8,6235.0,6917.2,6665.9,7156.5,7431.8
Renfrewshire,Ages85plus,Cancer,4296.3,4763.0,5193.9,5241.7,5672.6,5983.7
Renfrewshire,Ages85plus,Chronic Kidney Disease (CKD),11440.9,12206.8,12888.9,12075.2,12577.8,13044.5
Renfrewshire,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),2249.9,2513.2,2824.3,2836.3,2991.9,3219.2
Renfrewshire,Ages85plus,Coronary Heart Disease (CHD),8449.0,8867.9,9047.4,8700.3,9011.5,9071.3
Renfrewshire,Ages85plus,Dementia,5325.5,5373.4,5325.5,4356.2,4284.3,4607.5
Renfrewshire,Ages85plus,Depression,1795.1,1735.3,1819.1,1783.1,1914.8,2273.8
Renfrewshire,Ages85plus,Diabetes,5301.6,5744.4,5816.2,5517.0,5876.0,6139.3
Renfrewshire,Ages85plus,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0
Renfrewshire,Ages85plus,Epilepsy,239.3,418.9,478.7,478.7,478.7,478.7
Renfrewshire,Ages85plus,Heart Failure,2453.3,2764.5,3015.8,2872.2,3099.6,3303.0
Renfrewshire,Ages85plus,Hypertension,18513.6,19638.6,20296.8,19830.1,20811.4,21613.2
Renfrewshire,Ages85plus,Mental Health,299.2,179.5,239.3,119.7,239.3,359.0
Renfrewshire,Ages85plus,Osteoporosis,1615.6,1555.8,1555.8,1316.4,1256.6,1077.1
Renfrewshire,Ages85plus,Palliative Care,1795.1,2345.6,3135.5,2740.5,2872.2,3422.7
Renfrewshire,Ages85plus,Peripheral Arterial Disease (PAD),1316.4,1376.3,1615.6,1256.6,1196.7,1316.4
Renfrewshire,Ages85plus,Rheumatoid Arthritis,538.5,418.9,538.5,478.7,658.2,718.0
Renfrewshire,Ages85plus,Stroke and TIA,5301.6,5828.1,6187.2,5804.2,6019.6,6211.1
Scottish Borders,Ages0to4,Asthma,524.4,407.8,233.0,58.3,291.3,407.8
Scottish Borders,Ages0to4,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages0to4,Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages0to4,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages0to4,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages0to4,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages0to4,Depression,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages0to4,Diabetes,0.0,0.0,0.0,0.0,58.3,0.0
Scottish Borders,Ages0to4,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages0to4,Epilepsy,58.3,58.3,58.3,0.0,0.0,0.0
Scottish Borders,Ages0to4,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages0to4,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages0to4,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages0to4,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages0to4,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages0to4,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages0to4,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages0to4,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages15to24,Asthma,2608.4,2449.3,2742.4,2625.2,2361.4,2411.7
Scottish Borders,Ages15to24,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages15to24,Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages15to24,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages15to24,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages15to24,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages15to24,Depression,2612.6,2750.8,2725.7,2449.3,2273.5,2177.2
Scottish Borders,Ages15to24,Diabetes,251.2,251.2,230.3,230.3,293.1,314.0
Scottish Borders,Ages15to24,Eating Disorder,209.3,272.1,272.1,314.0,335.0,355.9
Scottish Borders,Ages15to24,Epilepsy,418.7,418.7,523.4,565.2,502.4,439.6
Scottish Borders,Ages15to24,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages15to24,Hypertension,0.0,0.0,20.9,41.9,41.9,41.9
Scottish Borders,Ages15to24,Mental Health,0.0,0.0,20.9,20.9,41.9,41.9
Scottish Borders,Ages15to24,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages15to24,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages15to24,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages15to24,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages15to24,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages25to44,Asthma,3126.3,3145.2,3307.3,3369.5,3248.9,3267.7
Scottish Borders,Ages25to44,Atrial Fibrillation,9.4,9.4,9.4,28.3,0.0,9.4
Scottish Borders,Ages25to44,Cancer,216.8,245.1,264.0,301.7,282.8,282.8
Scottish Borders,Ages25to44,Chronic Kidney Disease (CKD),18.9,18.9,18.9,37.7,47.1,18.9
Scottish Borders,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),66.0,37.7,47.1,47.1,56.6,37.7
Scottish Borders,Ages25to44,Coronary Heart Disease (CHD),9.4,47.1,37.7,18.9,28.3,37.7
Scottish Borders,Ages25to44,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages25to44,Depression,6654.2,7110.5,7451.8,7661.1,7923.2,8025.0
Scottish Borders,Ages25to44,Diabetes,556.2,586.4,612.8,622.2,678.8,688.2
Scottish Borders,Ages25to44,Eating Disorder,377.1,422.4,405.4,458.2,414.8,424.3
Scottish Borders,Ages25to44,Epilepsy,678.8,688.2,725.9,716.5,763.7,725.9
Scottish Borders,Ages25to44,Heart Failure,0.0,0.0,9.4,18.9,9.4,9.4
Scottish Borders,Ages25to44,Hypertension,756.1,750.5,758.0,750.5,750.5,822.1
Scottish Borders,Ages25to44,Mental Health,452.5,452.5,480.8,443.1,452.5,443.1
Scottish Borders,Ages25to44,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages25to44,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages25to44,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages25to44,Rheumatoid Arthritis,9.4,18.9,37.7,47.1,37.7,37.7
Scottish Borders,Ages25to44,Stroke and TIA,37.7,47.1,56.6,47.1,47.1,37.7
Scottish Borders,Ages45to64,Asthma,3942.2,4074.0,4180.0,4238.8,4144.2,4234.5
Scottish Borders,Ages45to64,Atrial Fibrillation,444.1,415.4,458.4,497.1,530.0,581.6
Scottish Borders,Ages45to64,Cancer,1803.5,1809.2,1809.2,1744.8,1767.7,1723.3
Scottish Borders,Ages45to64,Chronic Kidney Disease (CKD),580.2,514.3,487.1,497.1,495.6,491.3
Scottish Borders,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),1115.9,1247.7,1263.5,1240.5,1180.4,1168.9
Scottish Borders,Ages45to64,Coronary Heart Disease (CHD),1512.7,1562.9,1538.5,1542.8,1499.8,1509.9
Scottish Borders,Ages45to64,Dementia,28.7,14.3,7.2,14.3,14.3,0.0
Scottish Borders,Ages45to64,Depression,6454.8,6696.9,7015.0,7249.9,7322.9,7434.7
Scottish Borders,Ages45to64,Diabetes,2747.5,2787.6,2887.9,2860.7,2919.4,2928.0
Scottish Borders,Ages45to64,Eating Disorder,265.0,286.5,309.4,326.6,332.3,352.4
Scottish Borders,Ages45to64,Epilepsy,723.4,723.4,752.1,737.7,701.9,694.8
Scottish Borders,Ages45to64,Heart Failure,207.7,222.0,229.2,229.2,229.2,243.5
Scottish Borders,Ages45to64,Hypertension,6596.7,6619.6,6718.4,6496.4,6533.6,6626.7
Scottish Borders,Ages45to64,Mental Health,515.7,501.4,515.7,551.5,580.2,601.7
Scottish Borders,Ages45to64,Osteoporosis,14.3,14.3,14.3,7.2,14.3,7.2
Scottish Borders,Ages45to64,Palliative Care,43.0,7.2,7.2,21.5,14.3,0.0
Scottish Borders,Ages45to64,Peripheral Arterial Disease (PAD),222.0,222.0,250.7,200.6,193.4,200.6
Scottish Borders,Ages45to64,Rheumatoid Arthritis,336.6,393.9,373.9,408.3,382.5,365.3
Scottish Borders,Ages45to64,Stroke and TIA,815.1,793.6,856.6,822.3,882.4,871.0
Scottish Borders,Ages5to14,Asthma,2286.9,2232.2,2236.4,1790.8,1538.6,1719.4
Scottish Borders,Ages5to14,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages5to14,Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages5to14,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages5to14,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages5to14,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages5to14,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages5to14,Depression,0.0,0.0,0.0,0.0,21.0,0.0
Scottish Borders,Ages5to14,Diabetes,63.1,63.1,105.1,105.1,84.1,63.1
Scottish Borders,Ages5to14,Eating Disorder,0.0,0.0,0.0,0.0,42.0,0.0
Scottish Borders,Ages5to14,Epilepsy,147.1,210.2,126.1,168.2,126.1,147.1
Scottish Borders,Ages5to14,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages5to14,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages5to14,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages5to14,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages5to14,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages5to14,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages5to14,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages5to14,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages65to74,Asthma,3357.0,3447.0,3624.2,3702.3,3744.3,3729.3
Scottish Borders,Ages65to74,Atrial Fibrillation,1969.7,2068.8,2080.8,2044.8,2002.8,2011.8
Scottish Borders,Ages65to74,Cancer,4269.8,4260.7,4395.9,4479.9,4455.9,4314.8
Scottish Borders,Ages65to74,Chronic Kidney Disease (CKD),2849.5,2783.4,2777.4,2558.3,2441.1,2173.9
Scottish Borders,Ages65to74,Chronic Obstructive Pulmonary Disease (COPD),2873.5,2993.6,3128.8,2972.6,2855.5,2738.4
Scottish Borders,Ages65to74,Coronary Heart Disease (CHD),4690.1,4618.1,4615.1,4690.1,4609.1,4341.8
Scottish Borders,Ages65to74,Dementia,195.2,225.2,255.2,255.2,300.3,285.3
Scottish Borders,Ages65to74,Depression,3639.2,4014.5,4260.7,4585.0,4885.3,4993.4
Scottish Borders,Ages65to74,Diabetes,5308.7,5365.7,5374.7,5353.7,5392.7,5437.8
Scottish Borders,Ages65to74,Eating Disorder,30.0,15.0,45.0,75.1,75.1,105.1
Scottish Borders,Ages65to74,Epilepsy,615.5,600.5,630.6,678.6,723.6,675.6
Scottish Borders,Ages65to74,Heart Failure,795.7,720.6,750.7,720.6,780.7,795.7
Scottish Borders,Ages65to74,Hypertension,14914.1,15034.2,14974.2,14965.2,14728.0,14502.8
Scottish Borders,Ages65to74,Mental Health,465.4,495.4,480.4,510.4,510.4,555.5
Scottish Borders,Ages65to74,Osteoporosis,165.1,150.1,165.1,150.1,150.1,105.1
Scottish Borders,Ages65to74,Palliative Care,45.0,75.1,135.1,105.1,30.0,45.0
Scottish Borders,Ages65to74,Peripheral Arterial Disease (PAD),903.8,867.8,873.8,795.7,906.8,831.7
Scottish Borders,Ages65to74,Rheumatoid Arthritis,660.6,690.6,735.6,726.6,660.6,675.6
Scottish Borders,Ages65to74,Stroke and TIA,2465.2,2501.2,2579.3,2540.2,2519.2,2546.2
Scottish Borders,Ages75to84,Asthma,2511.9,2611.3,2762.6,2866.4,2978.8,3333.3
Scottish Borders,Ages75to84,Atrial Fibrillation,3899.7,4115.9,4167.7,4392.6,4388.2,4755.7
Scottish Borders,Ages75to84,Cancer,5222.7,5300.5,5564.2,5624.7,5953.3,6329.4
Scottish Borders,Ages75to84,Chronic Kidney Disease (CKD),6195.4,5914.4,5936.0,5745.8,5888.5,5897.1
Scottish Borders,Ages75to84,Chronic Obstructive Pulmonary Disease (COPD),3225.2,3380.9,3558.1,3571.1,3532.2,3692.2
Scottish Borders,Ages75to84,Coronary Heart Disease (CHD),6519.7,6640.7,6722.9,6748.8,6908.8,6965.0
Scottish Borders,Ages75to84,Dementia,1586.7,1586.7,1582.4,1431.0,1405.1,1500.2
Scottish Borders,Ages75to84,Depression,2222.2,2356.2,2658.9,2775.6,2935.6,3281.5
Scottish Borders,Ages75to84,Diabetes,5469.1,5477.7,5685.3,5875.5,6078.7,6372.7
Scottish Borders,Ages75to84,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages75to84,Epilepsy,324.3,367.5,367.5,389.1,432.3,410.7
Scottish Borders,Ages75to84,Heart Failure,1405.1,1379.2,1405.1,1409.4,1521.8,1742.3
Scottish Borders,Ages75to84,Hypertension,16917.4,17189.8,17829.7,18128.0,19044.5,19900.6
Scottish Borders,Ages75to84,Mental Health,216.2,216.2,281.0,302.6,367.5,367.5
Scottish Borders,Ages75to84,Osteoporosis,765.2,808.5,778.2,735.0,735.0,778.2
Scottish Borders,Ages75to84,Palliative Care,129.7,172.9,216.2,194.6,216.2,216.2
Scottish Borders,Ages75to84,Peripheral Arterial Disease (PAD),1487.2,1487.2,1565.1,1379.2,1348.9,1396.5
Scottish Borders,Ages75to84,Rheumatoid Arthritis,540.4,670.1,670.1,843.1,929.5,955.5
Scottish Borders,Ages75to84,Stroke and TIA,4068.3,4163.4,4176.4,4271.5,4461.7,4613.1
Scottish Borders,Ages85plus,Asthma,1959.5,2250.3,2402.0,2212.4,2338.8,2275.6
Scottish Borders,Ages85plus,Atrial Fibrillation,7168.1,7180.8,7357.8,7256.6,8078.4,8002.5
Scottish Borders,Ages85plus,Cancer,6017.7,6245.3,6245.3,6548.7,6536.0,6561.3
Scottish Borders,Ages85plus,Chronic Kidney Disease (CKD),12351.5,11883.7,11238.9,10922.9,11163.1,11188.4
Scottish Borders,Ages85plus,Chronic Obstructive Pulmonary Disease (COPD),2212.4,2326.2,2933.0,2869.8,2933.0,3021.5
Scottish Borders,Ages85plus,Coronary Heart Disease (CHD),9405.8,9127.7,9254.1,9646.0,9886.2,9860.9
Scottish Borders,Ages85plus,Dementia,4943.1,5297.1,5233.9,5208.6,5094.8,4311.0
Scottish Borders,Ages85plus,Depression,2389.4,2768.6,2680.2,2781.3,2920.4,3097.3
Scottish Borders,Ages85plus,Diabetes,5562.6,6156.8,6093.6,6005.1,6144.1,6030.3
Scottish Borders,Ages85plus,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0
Scottish Borders,Ages85plus,Epilepsy,442.5,442.5,505.7,568.9,632.1,632.1
Scottish Borders,Ages85plus,Heart Failure,3122.6,3185.8,3173.2,3097.3,3046.8,3299.6
Scottish Borders,Ages85plus,Hypertension,20278.1,20885.0,21820.5,21719.3,22591.7,22477.9
Scottish Borders,Ages85plus,Mental Health,252.8,252.8,252.8,252.8,189.6,316.1
Scottish Borders,Ages85plus,Osteoporosis,1415.9,1289.5,1390.6,1302.1,1365.4,1213.7
Scottish Borders,Ages85plus,Palliative Care,758.5,948.2,885.0,821.7,885.0,1074.6
Scottish Borders,Ages85plus,Peripheral Arterial Disease (PAD),1896.3,1946.9,1934.3,2111.3,2149.2,2225.0
Scottish Borders,Ages85plus,Rheumatoid Arthritis,505.7,632.1,632.1,695.3,568.9,821.7
Scottish Borders,Ages85plus,Stroke and TIA,6725.7,6991.2,7673.8,7648.5,8103.7,7787.6
Shetland Islands,Ages0to4,Asthma,526.3,789.5,526.3,263.2,263.2,789.5
Shetland Islands,Ages0to4,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages0to4,Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages0to4,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages0to4,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages0to4,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages0to4,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages0to4,Depression,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages0to4,Diabetes,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages0to4,Eating Disorder,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages0to4,Epilepsy,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages0to4,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages0to4,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages0to4,Mental Health,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages0to4,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages0to4,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages0to4,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages0to4,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages0to4,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages15to24,Asthma,3446.0,3138.7,3489.9,3292.4,3863.0,4345.9
Shetland Islands,Ages15to24,Atrial Fibrillation,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages15to24,Cancer,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages15to24,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages15to24,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages15to24,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages15to24,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages15to24,Depression,3248.5,3336.3,3336.3,3402.1,4016.7,3687.4
Shetland Islands,Ages15to24,Diabetes,219.5,219.5,219.5,219.5,219.5,219.5
Shetland Islands,Ages15to24,Eating Disorder,0.0,109.7,0.0,0.0,329.2,329.2
Shetland Islands,Ages15to24,Epilepsy,219.5,109.7,109.7,219.5,109.7,219.5
Shetland Islands,Ages15to24,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages15to24,Hypertension,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages15to24,Mental Health,219.5,109.7,109.7,109.7,109.7,109.7
Shetland Islands,Ages15to24,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages15to24,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages15to24,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages15to24,Rheumatoid Arthritis,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages15to24,Stroke and TIA,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages25to44,Asthma,2963.8,2853.7,3239.1,3239.1,4120.0,4395.3
Shetland Islands,Ages25to44,Atrial Fibrillation,0.0,0.0,0.0,45.9,0.0,0.0
Shetland Islands,Ages25to44,Cancer,137.6,183.5,275.3,321.2,275.3,229.4
Shetland Islands,Ages25to44,Chronic Kidney Disease (CKD),0.0,0.0,0.0,0.0,0.0,45.9
Shetland Islands,Ages25to44,Chronic Obstructive Pulmonary Disease (COPD),0.0,0.0,0.0,0.0,0.0,45.9
Shetland Islands,Ages25to44,Coronary Heart Disease (CHD),0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages25to44,Dementia,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages25to44,Depression,5735.0,6056.2,6515.0,6882.0,8680.5,8708.0
Shetland Islands,Ages25to44,Diabetes,550.6,550.6,596.4,642.3,688.2,825.8
Shetland Islands,Ages25to44,Eating Disorder,183.5,229.4,183.5,275.3,458.8,458.8
Shetland Islands,Ages25to44,Epilepsy,367.0,275.3,367.0,367.0,504.7,642.3
Shetland Islands,Ages25to44,Heart Failure,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages25to44,Hypertension,908.4,945.1,945.1,780.0,1009.4,1101.1
Shetland Islands,Ages25to44,Mental Health,321.2,412.9,367.0,412.9,550.6,412.9
Shetland Islands,Ages25to44,Osteoporosis,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages25to44,Palliative Care,0.0,0.0,0.0,0.0,0.0,0.0
Shetland Islands,Ages25to44,Peripheral Arterial Disease (PAD),0.0,0.0,0.0,0.0,0.0,45.9
Shetland Islands,Ages25to44,Rheumatoid Arthritis,45.9,91.8,45.9,45.9,45.9,45.9
Shetland Islands,Ages25to44,Stroke and TIA,45.9,0.0,0.0,0.0,0.0,45.9
Shetland Islands,Ages45to64,Asthma,3087.7,3103.2,3165.2,3343.7,4313.4,4468.6
Shetland Islands,Ages45to64,Atrial Fibrillation,349.1,387.9,504.3,543.1,581.8,659.4
Shetland Islands,Ages45to64,Cancer,1536.1,1582.6,1443.0,1450.7,1582.6,1644.7
Shetland Islands,Ages45to64,Chronic Kidney Disease (CKD),465.5,465.5,512.0,566.3,822.3,884.4
Shetland Islands,Ages45to64,Chronic Obstructive Pulmonary Disease (COPD),465.5,581.8,698.2,659.4,892.2,837.9
Shetland Islands,Ages45to64,Coronary Heart Disease (CHD),892.2,1047.3,946.5,1101.6,1357.6,1303.3
Shetland Islands,Ages45to64,Dementia,0.0,0.0,0.0,38.8,38.8,38.8
Shetland Islands,Ages45to64,Depression,4965.1,5399.5,5647.8,5865.0,7362.3,7719.2
Shetland Islands,Ages45to64,Diabetes,2598.9,2381.7,2459.3,2474.8,3048.9,3025.6
Shetland Islands,Ages45to64,Eating Disorder,155.2,271.5,193.9,193.9,232.7,232.7
Shetland Islands,Ages45to64,Epilepsy,543.1,659.4,659.4,698.2,814.6,698.2
Shetland Islands,Ages45to64,Heart Failure,77.6,77.6,193.9,155.2,193.9,271.5
